status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The Hindu nationalist government postponed plans for a national student exam on cows that critics said used specious claims and substituted religion for science.,https://www.nytimes.com/2021/02/22/world/asia/india-cow-exam-curriculum.html,The Hindu nationalist government postponed plans for a national student exam on cows that critics said used specious claims and substituted religion for science.,"NEW DELHI — Indian students were hitting the books hard in preparation for a big test on cows, reading that India’s cows have more emotions than foreign ones, and that their humps have special powers.",The New York Times,2021-02-22T19:24:03+0000,article,Foreign,World,Asia Pacific,News,nyt://article/2dcd9f5e-ea00-5cc4-bb13-a7cf1a2c4a85,962,nyt://article/2dcd9f5e-ea00-5cc4-bb13-a7cf1a2c4a85,A,11,1546,910,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Having confused and angered Britons in the early stages of the pandemic, he is determined to make the step-by-step plan “irreversible.”",https://www.nytimes.com/2021/02/22/world/europe/johnson-lockdown-economy.html,"Having confused and angered Britons in the early stages of the pandemic, he is determined to make the step-by-step plan “irreversible.”","LONDON — Britain, hit hard by the coronavirus but surprisingly successful in the race to vaccinate its people, embarked Monday on a new, more hopeful phase of the pandemic, as Prime Minister Boris Johnson announced a step-by-step plan to reopen the economy, starting with schools on March 8.",The New York Times,2021-02-22T20:12:22+0000,article,Foreign,World,Europe,News,nyt://article/324069a2-c009-51fa-ab1d-b139a70502ba,1211,nyt://article/324069a2-c009-51fa-ab1d-b139a70502ba,A,4,1546,910,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The attack could portend a resurgence of militant violence in the former tribal areas of Waziristan, once a hub of the Pakistani Taliban.",https://www.nytimes.com/2021/02/22/world/asia/pakistan-aid-workers-killed.html,"The attack could portend a resurgence of militant violence in the former tribal areas of Waziristan, once a hub of the Pakistani Taliban.","KARACHI, Pakistan — Gunmen killed four aid workers in an ambush in the northwestern Pakistani district of North Waziristan on Monday, police officials said, an attack that could signal a revival of insurgency in the region bordering Afghanistan that was once a stronghold of the Pakistani Taliban.",The New York Times,2021-02-22T15:04:23+0000,article,Foreign,World,Asia Pacific,News,nyt://article/32b9e507-9221-59e4-8cdb-09a60386df2c,644,nyt://article/32b9e507-9221-59e4-8cdb-09a60386df2c,A,11,1546,910,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The wreckage left in New Zealand’s second-largest city was razed. Now, a swath nearly twice the size of Central Park is being reclaimed by nature.",https://www.nytimes.com/2021/02/21/world/australia/christchurch-new-zealand-quake-red-zone.html,"The wreckage left in New Zealand’s second-largest city was razed. Now, a swath nearly twice the size of Central Park is being reclaimed by nature.","CHRISTCHURCH, New Zealand — First the houses and cars vanished. Fences, driveways and the other remaining markers of suburban life followed. Now, only stretches of green remain — an eerie memorial to two earthquakes that leveled Christchurch, New Zealand’s second-largest city, 10 years ago.",The New York Times,2021-02-22T01:29:01+0000,article,Foreign,World,Australia,News,nyt://article/7e31fb70-6e6a-5610-b4bc-503e3e0009c0,1155,nyt://article/7e31fb70-6e6a-5610-b4bc-503e3e0009c0,A,12,1546,910,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The attack, on a World Food Program convoy headed to a school in North Kivu Province, left the ambassador, Luca Attanasio, an Italian embassy official and a driver dead.",https://www.nytimes.com/2021/02/22/world/africa/italy-ambassador-killed-congo-ambush.html,"The attack, on a World Food Program convoy headed to a school in North Kivu Province, left the ambassador, Luca Attanasio, an Italian embassy official and a driver dead.","For Luca Attanasio, Italy’s ambassador to the Democratic Republic of Congo, humanitarian work was at the core of his mission. The 43-year-old had moved with his wife to the capital, Kinshasa, in 2017, where their family grew to include three young daughters. He rose to the rank of ambassador in 2019, the pinnacle of his diplomatic career.",The New York Times,2021-02-22T12:33:17+0000,article,Foreign,World,Africa,News,nyt://article/bc41c20f-5479-57a8-8516-87abfcfeab7b,1096,nyt://article/bc41c20f-5479-57a8-8516-87abfcfeab7b,A,9,1546,910,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The Pfizer-BioNTech and AstraZeneca-Oxford vaccines are both effective, and work against the more contagious virus variant in Britain, researchers found.",https://www.nytimes.com/2021/02/22/world/europe/vaccine-studies-UK-hospital.html,"The Pfizer-BioNTech and AstraZeneca-Oxford vaccines are both effective, and work against the more contagious virus variant in Britain, researchers found.","LONDON — The first studies of Britain’s mass inoculation program showed strong evidence on Monday that the coronavirus vaccines were working as intended, offering among the clearest signs yet that the vaccines slash the rate of Covid-19 hospital admissions and may be reducing transmission of the virus.",The New York Times,2021-02-22T21:11:14+0000,article,Foreign,World,Europe,News,nyt://article/c4bec13c-bc91-5f14-ad5f-6360dd77490f,1152,nyt://article/c4bec13c-bc91-5f14-ad5f-6360dd77490f,A,8,1546,910,37
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"In its first hiring drive in over a decade, the continent’s space agency is looking to recruit disabled people and more women.",https://www.nytimes.com/2021/02/22/world/europe/women-disabled-astronauts.html,"In its first hiring drive in over a decade, the continent’s space agency is looking to recruit disabled people and more women.","BRUSSELS — In a rare opportunity for Europeans dreaming of leaving the mundane duties of life on Earth, the European Space Agency is recruiting new astronauts for the first time in over a decade, with more diversity as the goal.",The New York Times,2021-02-22T15:05:45+0000,article,Foreign,World,Europe,News,nyt://article/d9c6fe6a-d85d-5618-8c8a-208fdb71a68d,1041,nyt://article/d9c6fe6a-d85d-5618-8c8a-208fdb71a68d,A,12,1546,920,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A general strike on Monday made clear that the fatal shooting of two protesters over the weekend, and the fear of a further bloody crackdown, would not halt opposition to the return of military rule.",https://www.nytimes.com/2021/02/22/world/asia/myanmar-general-strike.html,"A general strike on Monday made clear that the fatal shooting of two protesters over the weekend, and the fear of a further bloody crackdown, would not halt opposition to the return of military rule.","The strikers poured onto the streets of Myanmar on Monday knowing that they might die. But they gathered by the millions anyway, in the largest rallies since a military coup three weeks ago. Their only protection came from hard hats, holy amulets and the collective power of a newly called general strike.",The New York Times,2021-02-22T15:13:59+0000,article,Foreign,World,Asia Pacific,News,nyt://article/f2d5f9cf-b7f7-5d2d-b240-ee70da23242b,1106,nyt://article/f2d5f9cf-b7f7-5d2d-b240-ee70da23242b,A,9,1546,920,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Prime Minister Boris Johnson of Britain outlined a plan to remove lockdown measures as a path toward “freedom” for the region.,https://www.nytimes.com/video/world/europe/100000007617999/boris-johnson-uk-virus-lockdown.html,Prime Minister Boris Johnson of Britain outlined a plan to remove lockdown measures as a path toward “freedom” for the region.,Prime Minister Boris Johnson of Britain outlined a plan to remove lockdown measures as a path toward “freedom” for the region.,AP,2021-02-22T18:07:01+0000,multimedia,,World,Europe,Video,nyt://video/6eb72909-9f80-5f4a-b009-c8cf1b173d70,0,nyt://video/6eb72909-9f80-5f4a-b009-c8cf1b173d70,NA,NA,1546,920,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Frenchwomen who joined the Islamic State and are now held in squalid detention camps in Syria have gone on a hunger strike to protest France’s refusal to bring them back.,https://www.nytimes.com/2021/02/21/world/europe/isis-frenchwomen-hunger-strike.html,Frenchwomen who joined the Islamic State and are now held in squalid detention camps in Syria have gone on a hunger strike to protest France’s refusal to bring them back.,"PARIS — In a desperate appeal to France’s government, some 10 Frenchwomen who joined the Islamic State and are now being held in detention camps in Syria began a hunger strike on Saturday, protesting the government’s refusal to bring them home for trial.",The New York Times,2021-02-21T19:14:44+0000,article,Foreign,World,Europe,News,nyt://article/0aab13b7-d588-5c53-b6e8-21791b4ac0be,853,nyt://article/0aab13b7-d588-5c53-b6e8-21791b4ac0be,A,9,1546,920,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"To secure the release of an Israeli civilian held in Syria, Israel agreed to finance a supply of Russian-made Covid-19 vaccines for Damascus, an official said.",https://www.nytimes.com/2021/02/20/world/middleeast/israel-syria-prisoner-swap-vaccines.html,"To secure the release of an Israeli civilian held in Syria, Israel agreed to finance a supply of Russian-made Covid-19 vaccines for Damascus, an official said.","JERUSALEM — When a young Israeli woman was released from detention in Syria this week, after having been arrested for crossing illegally into Syria, the official story was that she had been the beneficiary of a straightforward prisoner swap. In return for her freedom, the Israeli government announced, she had been exchanged for two Syrian shepherds captured by the Israelis.",The New York Times,2021-02-21T01:29:22+0000,article,Foreign,World,Middle East,News,nyt://article/24b81b76-478e-51e0-9237-567805dddbe3,1055,nyt://article/24b81b76-478e-51e0-9237-567805dddbe3,A,9,1546,920,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Countries are again rushing to limit travel. That’s become a standard measure in the face of Covid threats, raising questions about whether a pillar of European Union integration can survive.",https://www.nytimes.com/2021/02/21/world/europe/european-union-coronavirus-borders.html,"Countries are again rushing to limit travel. That’s become a standard measure in the face of Covid threats, raising questions about whether a pillar of European Union integration can survive.","BRUSSELS — As new variants of the coronavirus spread rapidly, major countries are moving to reintroduce border controls, a practice that’s become Europe’s new normal during the pandemic and is chipping away at what was once the world’s largest area of free movement.",The New York Times,2021-02-21T18:43:29+0000,article,Foreign,World,Europe,News,nyt://article/4a3c87f5-3af6-5ce7-b23c-6dcc29d2b2cf,1301,nyt://article/4a3c87f5-3af6-5ce7-b23c-6dcc29d2b2cf,A,9,1546,920,9
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"As negotiations push forward, it is unclear whether Afghanistan can achieve peace with the Taliban while preserving gains made on women’s rights and education.",https://www.nytimes.com/2021/02/21/world/asia/afghanistan-libraries-women-taliban.html,"As negotiations push forward, it is unclear whether Afghanistan can achieve peace with the Taliban while preserving gains made on women’s rights and education.","KABUL, Afghanistan — When his soon-to-be fiancée, Najiba Hussaini, was killed in a Taliban suicide bombing in Kabul, Hussain Rezai didn’t know how to grieve for her.",The New York Times,2021-02-21T19:31:25+0000,article,Foreign,World,Asia Pacific,News,nyt://article/5e4dcc38-9c22-5788-b07e-98ccd2b64273,1284,nyt://article/5e4dcc38-9c22-5788-b07e-98ccd2b64273,A,8,1546,920,9
